,id,title,area,interpretability,doi
638,1879,IndicMT Eval: A Dataset to Meta-Evaluate Machine Translation Metrics for Indian Languages,Posters,,10.18653/v1/2023.acl-long.795
639,1880,Multi-target Backdoor Attacks for Code Pre-trained Models,Virtual Poster,,10.18653/v1/2023.acl-long.399
640,1883,Few-shot Classification with Hypersphere Modeling of Prototypes,,,10.18653/v1/2023.findings-acl.57
641,1885,An Empirical Study of Sentiment-Enhanced Pre-Training for Aspect-Based Sentiment Analysis,,,10.18653/v1/2023.findings-acl.612
642,1886,ArgAnalysis35K : A large-scale dataset for Argument Quality Analysis,Posters,,10.18653/v1/2023.acl-long.778
643,1888,Understanding Differential Search Index for Text Retrieval,,,10.18653/v1/2023.findings-acl.681
644,1889,Disentangling Text Representation With Counter-Template For Unsupervised Opinion Summarization,,,10.18653/v1/2023.findings-acl.395
645,1890,Score It All Together: A Multi-Task Learning Study on Automatic Scoring of Argumentative Essays,Findings Spotlights I,,10.18653/v1/2023.findings-acl.825
646,1892,Separating Context and Pattern: Learning Disentangled Sentence Representations for Low-Resource Extractive Summarization,,,10.18653/v1/2023.findings-acl.479
647,1897,UPPAM: A Unified Pre-training Architecture for Political Actor Modeling based on Language,Virtual Poster,,10.18653/v1/2023.acl-long.670
648,1898,AlignSTS: Speech-to-Singing Conversion via Cross-Modal Alignment,,,10.18653/v1/2023.findings-acl.442
649,1909,Adaptive Attention for Sparse-based Long-sequence Transformer,,,10.18653/v1/2023.findings-acl.546
650,1915,On Evaluating Multilingual Compositional Generalization with Translated Datasets,Multilingualism and Cross-Lingual NLP,False,10.18653/v1/2023.acl-long.93
651,1916,Combo of Thinking and Observing for Outside-Knowledge VQA,Virtual Poster,,10.18653/v1/2023.acl-long.614
652,1917,U-CREAT: Unsupervised Case Retrieval using Events extrAcTion,Posters,,10.18653/v1/2023.acl-long.777
653,1922,"Encoder and Decoder, Not One Less for Pre-trained Language Model Sponsored NMT",Virtual Poster,,10.18653/v1/2023.findings-acl.222
654,1924,Pre-Training to Learn in Context,Large Language Models,False,10.18653/v1/2023.acl-long.267
655,1925,MVP-Tuning: Multi-View Knowledge Retrieval with Prompt Tuning for Commonsense Reasoning,Virtual Poster,,10.18653/v1/2023.acl-long.750
656,1934,What Knowledge Is Needed? Towards Explainable Memory for kNN-MT Domain Adaptation,Virtual Poster,,10.18653/v1/2023.findings-acl.177
657,1936,Can Cross-Lingual Transferability of Multilingual Transformers Be Activated Without End-Task Data?,Virtual Poster,,10.18653/v1/2023.findings-acl.796
658,1937,Connectivity Patterns are Task Embeddings,Virtual Poster,,10.18653/v1/2023.findings-acl.759
659,1939,Real-World Compositional Generalization with Disentangled Sequence-to-Sequence Learning,Virtual Poster,,10.18653/v1/2023.findings-acl.108
660,1940,Dense-ATOMIC: Towards Densely-connected ATOMIC with High Knowledge Coverage and Massive Multi-hop Paths,"Semantics: Sentence-level Semantics, Textual Inference, and Other Areas",False,10.18653/v1/2023.acl-long.742
661,1952,Knowing-how & Knowing-that: A New Task for Machine Comprehension of User Manuals,Virtual Poster,,10.18653/v1/2023.findings-acl.671
662,1956,"MTR: A Dataset Fusing Inductive, Deductive, and Defeasible Reasoning",,,10.18653/v1/2023.findings-acl.640
663,1958,MURMUR: Modular Multi-Step Reasoning for Semi-Structured Data-to-Text Generation,,,10.18653/v1/2023.findings-acl.704
664,1959,The Magic of IF: Investigating Causal Reasoning Abilities in Large Language Models of Code,Findings Spotlights II,,10.18653/v1/2023.findings-acl.574
665,1967,Learn to Not Link: Exploring NIL Prediction in Entity Linking,,,10.18653/v1/2023.findings-acl.690
666,1969,CATS: A Pragmatic Chinese Answer-to-Sequence Dataset with Large Scale and High Quality,Posters,,10.18653/v1/2023.acl-long.168
667,1970,S3HQA: A Three-Stage Approach for Multi-hop Text-Table Hybrid Question Answering,Virtual Poster,,10.18653/v1/2023.acl-short.147
668,1976,Question-Interlocutor Scope Realized Graph Modeling over Key Utterances for Dialogue Reading Comprehension,,,10.18653/v1/2023.findings-acl.306
669,1977,Segment-Level and Category-Oriented Network for Knowledge-Based Referring Expression Comprehension,Virtual Poster,,10.18653/v1/2023.findings-acl.557
670,1980,Few-shot In-context Learning on Knowledge Base Question Answering,Posters,,10.18653/v1/2023.acl-long.385
671,1985,SkillQG: Learning to Generate Question for Reading Comprehension Assessment,Virtual Poster,,10.18653/v1/2023.findings-acl.870
672,1996,Counterfactuals of Counterfactuals: a back-translation-inspired approach to analyse counterfactual editors,Virtual Poster,,10.18653/v1/2023.findings-acl.606
673,2005,TACR: A Table Alignment-based Cell Selection Method for HybridQA,,,10.18653/v1/2023.findings-acl.409
674,2006,A Length-Extrapolatable Transformer,Virtual Poster,,10.18653/v1/2023.acl-long.816
675,2011,Transcribing Vocal Communications of Domestic Shiba lnu Dogs,,,10.18653/v1/2023.findings-acl.869
676,2012,LAMBADA: Backward Chaining for Automated Reasoning in Natural Language,Posters,,10.18653/v1/2023.acl-long.361
677,2014,Images in Language Space: Exploring the Suitability of Large Language Models for Vision & Language Tasks,,,10.18653/v1/2023.findings-acl.894
678,2017,"Maximum Entropy Loss, the Silver Bullet Targeting Backdoor Attacks in Pre-trained Language Models",,,10.18653/v1/2023.findings-acl.237
679,2018,Scaling in Cognitive Modelling: a Multilingual Approach to Human Reading Times,Virtual Poster,,10.18653/v1/2023.acl-short.14
680,2019,"Multi-armed bandits for resource efficient, online optimization of language model pre-training: the use case of dynamic masking",,,10.18653/v1/2023.findings-acl.675
681,2021,Unsupervised Semantic Variation Prediction using the Distribution of Sibling Embeddings,Virtual Poster,,10.18653/v1/2023.findings-acl.429
682,2022,Exploring Schema Generalizability of Text-to-SQL,,,10.18653/v1/2023.findings-acl.87
683,2023,Learning to Substitute Spans towards Improving Compositional Generalization,Semantics: Lexical,False,10.18653/v1/2023.acl-long.157
684,2024,Disagreement Matters: Preserving Label Diversity by Jointly Modeling Item and Annotator Label Distributions with DisCo,Virtual Poster,,10.18653/v1/2023.findings-acl.287
685,2027,When Gradient Descent Meets Derivative-Free Optimization: A Match Made in Black-Box Scenario,,,10.18653/v1/2023.findings-acl.55
686,2032,A Fused Gromov-Wasserstein Framework for Unsupervised Knowledge Graph Entity Alignment,,,10.18653/v1/2023.findings-acl.205
687,2033,Considerations for meaningful sign language machine translation based on glosses,Posters,,10.18653/v1/2023.acl-short.60
688,2036,Adaptive and Personalized Exercise Generation for Online Language Learning,NLP Applications,False,10.18653/v1/2023.acl-long.567
689,2037,Causal Intervention and Counterfactual Reasoning for Multi-modal Fake News Detection,Virtual Poster,,10.18653/v1/2023.acl-long.37
690,2039,Bias Beyond English: Counterfactual Tests for Bias in Sentiment Analysis in Four Languages,Findings Spotlights III,,10.18653/v1/2023.findings-acl.272
691,2042,Task-adaptive Label Dependency Transfer for Few-shot Named Entity Recognition,,,10.18653/v1/2023.findings-acl.203
692,2046,Solving Math Word Problems via Cooperative Reasoning induced Language Models,Virtual Poster,,10.18653/v1/2023.acl-long.245
693,2048,Low-Rank Updates of pre-trained Weights for Multi-Task Learning,Virtual Poster,,10.18653/v1/2023.findings-acl.476
694,2052,Triplet-Free Knowledge-Guided Response Generation,,,10.18653/v1/2023.findings-acl.815
695,2055,HAUSER: Towards Holistic and Automatic Evaluation of Simile Generation,Generation,False,10.18653/v1/2023.acl-long.702
696,2056,Listener Model for the PhotoBook Referential Game with CLIPScores as Implicit Reference Chain,Posters,,10.18653/v1/2023.acl-short.121
697,2057,Dialogue Planning via Brownian Bridge Stochastic Process for Goal-directed Proactive Dialogue,Virtual Poster,,10.18653/v1/2023.findings-acl.25
698,2058,Finding the SWEET Spot: Analysis and Improvement of Adaptive Inference in Low Resource Settings,Posters,,10.18653/v1/2023.acl-long.829
699,2059,Back Translation for Speech-to-text Translation Without Transcripts,Virtual Poster,,10.18653/v1/2023.acl-long.251
700,2061,A Simple and Effective Framework for Strict Zero-Shot Hierarchical Classification,Posters,,10.18653/v1/2023.acl-short.152
701,2067,From Ultra-Fine to Fine: Fine-tuning Ultra-Fine Entity Typing Models to Fine-grained,Virtual Poster,,10.18653/v1/2023.acl-long.126
702,2068,Generating EDU Extracts for Plan-Guided Summary Re-Ranking,Posters,,10.18653/v1/2023.acl-long.151
703,2071,Learning Optimal Policy for Simultaneous Machine Translation via Binary Search,Virtual Poster,,10.18653/v1/2023.acl-long.130
704,2079,Hints on the data for language modeling of synthetic languages with transformers,Posters,,10.18653/v1/2023.acl-long.699
705,2080,Efficient Document Embeddings via Self-Contrastive  Bregman Divergence Learning,Virtual Poster,,
706,2086,Plan-and-Solve Prompting: Improving Zero-Shot Chain-of-Thought Reasoning by Large Language Models,Virtual Poster,,10.18653/v1/2023.acl-long.147
707,2091,Learning to Generate Equitable Text in Dialogue from Biased Training Data,Posters,,10.18653/v1/2023.acl-long.163
708,2092,An Exploration of Encoder-Decoder Approaches to Multi-Label Classification for Legal and Biomedical Text,Virtual Poster,,10.18653/v1/2023.findings-acl.360
709,2093,Covering Uncommon Ground: Gap-Focused Question Generation for Answer Assessment,Posters,,10.18653/v1/2023.acl-short.20
710,2095,Together We Make Sense--Learning Meta-Sense Embeddings,Virtual Poster,,
711,2097,DSPM-NLG: A Dual Supervised Pre-trained Model for Few-shot Natural Language Generation in Task-oriented Dialogue System,,,10.18653/v1/2023.findings-acl.784
712,2098,LaSQuE: Improved Zero-Shot Classification from Explanations Through Quantifier Modeling and Curriculum Learning,Virtual Poster,,10.18653/v1/2023.findings-acl.467
713,2105,DynaMiTE: Discovering Explosive Topic Evolutions with User Guidance,Virtual Poster,,10.18653/v1/2023.findings-acl.14
714,2106,Language Anisotropic Cross-Lingual Model Editing,Virtual Poster,,10.18653/v1/2023.findings-acl.343
715,2112,Solving Cosine Similarity Underestimation between High Frequency Words by $\ell_2$ Norm Discounting,Findings Spotlights III,,
716,2114,DimonGen: Diversified Generative Commonsense Reasoning for Explaining Concept Relationships,Semantics: Lexical,False,10.18653/v1/2023.acl-long.260
717,2116,Does GPT-3 Grasp Metaphors? Identifying Metaphor Mappings with Generative Language Models,Semantics: Lexical,False,10.18653/v1/2023.acl-long.58
718,2119,Do I have the Knowledge to Answer? Investigating Answerability of Knowledge Base Questions,Posters,,10.18653/v1/2023.acl-long.576
719,2122,The Benefits of Bad Advice: Autocontrastive Decoding across Model Layers,Posters,,10.18653/v1/2023.acl-long.580
720,2123,Why Did the Chicken Cross the Road? Rephrasing and Analyzing Ambiguous Questions in VQA,"Language Grounding to Vision, Robotics, and Beyond",False,10.18653/v1/2023.acl-long.569
721,2125,UniTRec: A Unified Text-to-Text Transformer and Joint Contrastive Learning Framework for Text-based Recommendation,Virtual Poster,,10.18653/v1/2023.acl-short.100
722,2126,WikiBio: a Semantic Resource for the Intersectional Analysis of Biographical Events,Posters,,10.18653/v1/2023.acl-long.691
723,2127,Conformal Nucleus Sampling,Virtual Poster,,10.18653/v1/2023.findings-acl.3
724,2129,Linear Guardedness and its Implications,Posters,,
725,2130,Learning Dynamic Contextualised Word Embeddings via Template-based Temporal Adaptation,Information Extraction,False,10.18653/v1/2023.acl-long.520
726,2131,What's the Meaning of Superhuman Performance in Today's NLU?,Theme: Reality Check,False,
727,2132,Towards Higher Pareto Frontier in Multilingual Machine Translation,Machine Translation,False,10.18653/v1/2023.acl-long.211
728,2133,DePlot: One-shot visual language reasoning by plot-to-table translation,Virtual Poster,,10.18653/v1/2023.findings-acl.660
729,2134,Hybrid Transducer and Attention based Encoder-Decoder Modeling for Speech-to-Text Tasks,Virtual Poster,,10.18653/v1/2023.acl-long.695
730,2136,Incorporating Distributions of Discourse Structure for Long Document Abstractive Summarization,Virtual Poster,,10.18653/v1/2023.acl-long.306
731,2140,Cross-Modal Attribute Insertions for Assessing the Robustness of Vision-and-Language Learning,Posters,,10.18653/v1/2023.acl-long.890
732,2145,A Multi-dimensional study on Bias in Vision-Language models,Virtual Poster,,10.18653/v1/2023.findings-acl.403
733,2147,INTapt: Information-Theoretic Adversarial Prompt Tuning for Enhanced Non-Native Speech Recognition,,,10.18653/v1/2023.findings-acl.627
734,2151,ZeroAE: Pre-trained Language Model based Autoencoder for Transductive Zero-shot Text Classification,,,10.18653/v1/2023.findings-acl.200
735,2152,Conjunct Resolution in the Face of Verbal Omissions,Posters,,10.18653/v1/2023.acl-long.762
736,2153,Exploiting Biased Models to De-bias Text: A Gender-Fair Rewriting Model,Posters,,10.18653/v1/2023.acl-long.246
737,2154,Teaching Small Language Models to Reason,Virtual Poster,,10.18653/v1/2023.acl-short.151
738,2158,MPCHAT: Towards Multimodal Persona-Grounded Conversation,Posters,,10.18653/v1/2023.acl-long.189
739,2160,UnitY: Two-pass Direct Speech-to-speech Translation with Discrete Units,Posters,,10.18653/v1/2023.acl-long.872
740,2164,Improving the Robustness of Summarization Systems with Dual Augmentation,Posters,,10.18653/v1/2023.acl-long.378
741,2165,ByGPT5: End-to-End Style-conditioned Poetry Generation with Token-free Language Models,Generation,False,10.18653/v1/2023.acl-long.406
742,2166,Massively Multilingual Lexical Specialization of Multilingual Transformers,Posters,,10.18653/v1/2023.acl-long.426
743,2176,LR-Sum: Summarization for Less-Resourced Languages,,,10.18653/v1/2023.findings-acl.427
744,2178,Prototype-Based Interpretability for Legal Citation Prediction,Virtual Poster,,10.18653/v1/2023.findings-acl.301
745,2181,"RARR: Researching and Revising What Language Models Say, Using Language Models",Virtual Poster,,10.18653/v1/2023.acl-long.910
746,2186,A Method for Studying Semantic Construal in Grammatical Constructions with Interpretable Contextual Embedding Spaces,"Linguistic Theories, Cognitive Modeling, and Psycholinguistics",False,10.18653/v1/2023.acl-long.14
747,2187,Prompt- and Trait Relation-aware Cross-prompt Essay Trait Scoring,Virtual Poster,,10.18653/v1/2023.findings-acl.98
748,2192,Are Experts Needed? On Human Evaluation of Counselling Reflection Generation,Generation,False,10.18653/v1/2023.acl-long.382
749,2193,Diable: Efficient Dialogue State Tracking as Operations on Tables,,,10.18653/v1/2023.findings-acl.615
750,2197,Membership Inference Attacks against Language Models via Neighbourhood Comparison,Findings Spotlights II,,10.18653/v1/2023.findings-acl.719
751,2200,A Causal Framework to Quantify the Robustness of Mathematical Reasoning with Language Models,Posters,,10.18653/v1/2023.acl-long.32
752,2201,Peek Across: Improving Multi-Document Modeling via Cross-Document Question-Answering,Posters,,10.18653/v1/2023.acl-long.110
753,2204,Complementary Explanations for Effective In-Context Learning,Findings Spotlights II,,10.18653/v1/2023.findings-acl.273
